order_id,order_date,ship_mode,segment,region,category,sales,quantity,profit
CA-2014-111500,2014-08-17,Standard Class,Corporate,South,Technology,339.96,4,122.3856
CA-2014-111773,2014-06-29,Standard Class,Consumer,East,Office Supplies,13.92,3,4.872
CA-2014-111857,2014-04-23,Second Class,Home Office,West,Office Supplies,48.91,1,22.9877
CA-2014-111871,2014-03-18,Second Class,Home Office,West,Furniture,1198.33,10,70.49
CA-2014-111899,2014-05-04,First Class,Consumer,Central,Office Supplies,37.84,2,2.838
CA-2014-111899,2014-05-04,First Class,Consumer,Central,Office Supplies,5.472,6,1.8468
CA-2014-111934,2014-05-05,First Class,Corporate,South,Office Supplies,11.88,2,5.346
CA-2014-111934,2014-05-05,First Class,Corporate,South,Office Supplies,35.44,1,16.6568
CA-2014-111962,2014-09-29,Standard Class,Consumer,West,Office Supplies,10.048,2,3.14
CA-2014-111962,2014-09-29,Standard Class,Consumer,West,Office Supplies,807.75,5,153.4725
CA-2014-112158,2014-12-02,First Class,Consumer,East,Technology,119.96,4,52.7824
CA-2014-112158,2014-12-02,First Class,Consumer,East,Furniture,883.92,5,-110.49
CA-2014-112158,2014-12-02,First Class,Consumer,East,Office Supplies,46.72,8,15.768
CA-2014-112291,2014-04-03,Standard Class,Corporate,West,Office Supplies,11.16,2,5.58
CA-2014-112291,2014-04-03,Standard Class,Corporate,West,Technology,62.31,3,22.4316
CA-2014-112291,2014-04-03,Standard Class,Corporate,West,Technology,159.98,2,57.5928
CA-2014-112326,2014-01-04,Standard Class,Home Office,Central,Office Supplies,11.784,3,4.2717
CA-2014-112326,2014-01-04,Standard Class,Home Office,Central,Office Supplies,272.736,3,-64.7748
CA-2014-112326,2014-01-04,Standard Class,Home Office,Central,Office Supplies,3.54,2,-5.487
CA-2014-112403,2014-03-31,Same Day,Consumer,East,Office Supplies,0.852,1,-0.5964
CA-2014-112718,2014-12-16,Standard Class,Corporate,South,Office Supplies,1.167,1,-0.8558
CA-2014-112837,2014-09-11,Standard Class,Consumer,West,Furniture,127.95,3,21.7515
CA-2014-112851,2014-09-17,Standard Class,Consumer,West,Office Supplies,182.94,3,85.9818
CA-2014-113047,2014-10-24,Same Day,Consumer,South,Office Supplies,11.85,3,3.792
CA-2014-113166,2014-12-24,First Class,Consumer,South,Office Supplies,9.568,2,3.4684
CA-2014-113257,2014-12-16,Second Class,Consumer,Central,Technology,319.968,4,95.9904
CA-2014-113257,2014-12-16,Second Class,Consumer,Central,Furniture,8.624,7,-2.5872
CA-2014-113271,2014-07-09,Standard Class,Home Office,West,Office Supplies,14.304,6,4.6488
CA-2014-113271,2014-07-09,Standard Class,Home Office,West,Furniture,119.833,1,7.049
CA-2014-113271,2014-07-09,Standard Class,Home Office,West,Office Supplies,5.56,2,2.224
CA-2014-113271,2014-07-09,Standard Class,Home Office,West,Office Supplies,32.4,5,15.552
CA-2014-113320,2014-12-12,Second Class,Consumer,West,Furniture,12.54,3,4.5144
CA-2014-113320,2014-12-12,Second Class,Consumer,West,Office Supplies,8.94,3,0.625799999999999
CA-2014-113320,2014-12-12,Second Class,Consumer,West,Furniture,9.24,3,4.4352
CA-2014-113362,2014-09-14,Standard Class,Consumer,East,Office Supplies,449.15,5,8.98299999999999
CA-2014-113362,2014-09-14,Standard Class,Consumer,East,Office Supplies,11.07,3,5.0922
CA-2014-113383,2014-09-10,First Class,Consumer,East,Office Supplies,81.92,4,22.1184
CA-2014-113383,2014-09-10,First Class,Consumer,East,Furniture,254.9,5,76.47
CA-2014-113579,2014-12-13,Second Class,Consumer,West,Office Supplies,90.24,6,41.5104
CA-2014-113768,2014-05-13,Standard Class,Corporate,West,Furniture,279.456,6,20.9592
CA-2014-113768,2014-05-13,Standard Class,Corporate,West,Office Supplies,8,2,3.84
CA-2014-113859,2014-09-13,Standard Class,Home Office,Central,Furniture,340.116,6,-9.7176
CA-2014-113880,2014-03-01,Standard Class,Home Office,Central,Furniture,634.116,6,-172.1172
CA-2014-113880,2014-03-01,Standard Class,Home Office,Central,Office Supplies,17.472,3,5.6784
CA-2014-113887,2014-04-05,First Class,Home Office,East,Office Supplies,55.48,1,26.6304
CA-2014-113929,2014-06-16,Standard Class,Consumer,East,Office Supplies,41.4,5,19.458
CA-2014-113929,2014-06-16,Standard Class,Consumer,East,Office Supplies,35,4,10.5
CA-2014-113929,2014-06-16,Standard Class,Consumer,East,Office Supplies,39.552,3,14.3376
CA-2014-113964,2014-09-23,Standard Class,Home Office,East,Office Supplies,18.464,4,6.924
CA-2014-114125,2014-07-09,Standard Class,Home Office,West,Office Supplies,2.88,1,1.4112
CA-2014-114125,2014-07-09,Standard Class,Home Office,West,Office Supplies,41.904,6,14.1426
CA-2014-114125,2014-07-09,Standard Class,Home Office,West,Office Supplies,23.92,4,4.0664
CA-2014-114181,2014-05-10,Second Class,Consumer,East,Furniture,349.965,7,-216.9783
CA-2014-114181,2014-05-10,Second Class,Consumer,East,Office Supplies,22.32,5,5.301
CA-2014-114195,2014-11-01,First Class,Corporate,East,Furniture,68.704,2,16.3172
CA-2014-114195,2014-11-01,First Class,Corporate,East,Office Supplies,3.132,2,-2.61
CA-2014-114195,2014-11-01,First Class,Corporate,East,Office Supplies,22.428,3,-17.9424
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,Furniture,273.568,2,-34.196
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,Office Supplies,13.194,2,-8.796
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,Office Supplies,1080.096,6,-94.5084
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,Technology,51.56,5,-6.445
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,Technology,58.416,2,16.7946
CA-2014-114314,2014-10-11,Standard Class,Corporate,South,Office Supplies,7.31,1,3.4357
CA-2014-114314,2014-10-11,Standard Class,Corporate,South,Furniture,8.92,4,3.9248
CA-2014-114321,2014-08-20,Standard Class,Corporate,South,Furniture,500.24,13,145.0696
CA-2014-114321,2014-08-20,Standard Class,Corporate,South,Office Supplies,20.12,2,9.2552
CA-2014-114321,2014-08-20,Standard Class,Corporate,South,Office Supplies,896.99,1,421.5853
CA-2014-114335,2014-09-28,Standard Class,Consumer,South,Furniture,337.088,4,16.8544
CA-2014-114433,2014-05-13,Standard Class,Consumer,West,Technology,149.97,3,52.4895
CA-2014-114510,2014-03-14,Standard Class,Consumer,West,Office Supplies,33.088,4,11.1672
CA-2014-114510,2014-03-14,Standard Class,Consumer,West,Office Supplies,80.98,1,3.2392
CA-2014-114510,2014-03-14,Standard Class,Consumer,West,Technology,82.8,12,6.624
CA-2014-114510,2014-03-14,Standard Class,Consumer,West,Office Supplies,21.36,2,5.7672
CA-2014-114510,2014-03-14,Standard Class,Consumer,West,Office Supplies,62.048,2,20.1656
CA-2014-114517,2014-12-23,Standard Class,Corporate,East,Furniture,53.316,2,-19.5492
CA-2014-114517,2014-12-23,Standard Class,Corporate,East,Office Supplies,56.52,3,15.8256
CA-2014-114643,2014-06-13,Standard Class,Corporate,West,Office Supplies,14.52,3,4.7916
CA-2014-114790,2014-03-11,Second Class,Corporate,South,Office Supplies,146.76,3,38.1576
CA-2014-114790,2014-03-11,Second Class,Corporate,South,Technology,32.96,2,14.1728
CA-2014-114790,2014-03-11,Second Class,Corporate,South,Technology,587.97,3,164.6316
CA-2014-114790,2014-03-11,Second Class,Corporate,South,Office Supplies,14.94,3,7.0218
CA-2014-115049,2014-09-26,Standard Class,Consumer,Central,Technology,153.824,11,38.456
CA-2014-115056,2014-05-02,Same Day,Consumer,East,Office Supplies,26.136,3,1.9602
CA-2014-115084,2014-10-18,Standard Class,Corporate,South,Furniture,605.34,6,145.2816
CA-2014-115133,2014-09-26,Standard Class,Home Office,East,Office Supplies,16.704,6,1.2528
CA-2014-115133,2014-09-26,Standard Class,Home Office,East,Technology,3.152,2,0.4728
CA-2014-115133,2014-09-26,Standard Class,Home Office,East,Office Supplies,32.896,4,11.1024
CA-2014-115161,2014-01-31,First Class,Consumer,West,Furniture,290.666,2,3.41959999999999
CA-2014-115259,2014-08-25,Second Class,Consumer,East,Office Supplies,40.096,14,14.5348
CA-2014-115259,2014-08-25,Second Class,Consumer,East,Office Supplies,4.72,2,1.652
CA-2014-115259,2014-08-25,Second Class,Consumer,East,Office Supplies,23.976,3,7.4925
CA-2014-115259,2014-08-25,Second Class,Consumer,East,Office Supplies,130.464,6,44.0316
CA-2014-115336,2014-11-18,Standard Class,Corporate,Central,Office Supplies,14.48,5,-23.892
CA-2014-115357,2014-08-06,Second Class,Consumer,South,Technology,62.91,3,22.6476
CA-2014-115791,2014-01-16,Second Class,Consumer,East,Furniture,127.104,6,28.5984
CA-2014-115791,2014-01-16,Second Class,Consumer,East,Technology,124.2,3,-31.05
CA-2014-115791,2014-01-16,Second Class,Consumer,East,Office Supplies,18.588,2,-13.6312
CA-2014-115791,2014-01-16,Second Class,Consumer,East,Office Supplies,30.072,3,10.1493
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Furniture,48.86,7,14.1694
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Office Supplies,7.28,4,1.9656
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Technology,907.152,6,90.7152
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Office Supplies,18.504,3,5.7825
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Office Supplies,114.9,5,34.47
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Furniture,1706.184,9,85.30919
CA-2014-115812,2014-06-09,Standard Class,Consumer,West,Technology,911.424,4,68.3568
CA-2014-115889,2014-11-02,Standard Class,Consumer,West,Technology,46.384,2,5.21819999999999
CA-2014-115889,2014-11-02,Standard Class,Consumer,West,Office Supplies,362.92,2,105.2468
CA-2014-115973,2014-11-24,First Class,Consumer,East,Office Supplies,2.624,1,0.4264
CA-2014-115980,2014-07-15,Standard Class,Corporate,Central,Technology,2.97,3,1.3068
CA-2014-115980,2014-07-15,Standard Class,Corporate,Central,Office Supplies,6.54,3,2.6814
CA-2014-116190,2014-07-26,Standard Class,Consumer,South,Furniture,67.88,2,18.3276
CA-2014-116190,2014-07-26,Standard Class,Consumer,South,Office Supplies,162.89,13,76.5583
CA-2014-116190,2014-07-26,Standard Class,Consumer,South,Furniture,25.71,3,9.2556
CA-2014-116239,2014-03-04,Same Day,Consumer,South,Office Supplies,354.9,5,17.745
CA-2014-116246,2014-09-12,Second Class,Consumer,East,Furniture,3785.292,6,420.588
CA-2014-116407,2014-11-15,Standard Class,Consumer,South,Office Supplies,4.224,3,0.4752
CA-2014-116407,2014-11-15,Standard Class,Consumer,South,Office Supplies,333.056,2,29.1424
CA-2014-116407,2014-11-15,Standard Class,Consumer,South,Office Supplies,24.896,4,7.78
CA-2014-116568,2014-12-14,Standard Class,Consumer,South,Furniture,186.304,4,13.9728
CA-2014-116666,2014-05-08,First Class,Consumer,East,Technology,1799.97,5,239.996
CA-2014-116673,2014-12-15,Second Class,Consumer,West,Furniture,6.16,2,1.9712
CA-2014-116757,2014-06-30,Standard Class,Corporate,Central,Office Supplies,25.92,5,9.072
CA-2014-116757,2014-06-30,Standard Class,Corporate,Central,Office Supplies,21.312,6,7.1928
CA-2014-116785,2014-04-26,Standard Class,Home Office,West,Office Supplies,21.4,5,6.206
CA-2014-116785,2014-04-26,Standard Class,Home Office,West,Office Supplies,12.6,2,5.796
CA-2014-116834,2014-10-11,Standard Class,Home Office,West,Furniture,63.47,11,19.041
CA-2014-116834,2014-10-11,Standard Class,Home Office,West,Technology,345,5,58.65
CA-2014-116904,2014-09-23,Standard Class,Consumer,Central,Office Supplies,32.4,5,15.552
CA-2014-116904,2014-09-23,Standard Class,Consumer,Central,Office Supplies,404.9,5,16.196
CA-2014-116904,2014-09-23,Standard Class,Consumer,Central,Office Supplies,9449.95,5,4630.4755
CA-2014-116904,2014-09-23,Standard Class,Consumer,Central,Office Supplies,12.94,2,6.47
CA-2014-116932,2014-07-21,Standard Class,Corporate,West,Office Supplies,99.2,5,25.792
CA-2014-116932,2014-07-21,Standard Class,Corporate,West,Furniture,801.568,2,50.098
CA-2014-116932,2014-07-21,Standard Class,Corporate,West,Furniture,272.848,1,27.2848
CA-2014-117016,2014-03-04,Standard Class,Consumer,South,Office Supplies,15.552,3,2.3328
CA-2014-117317,2014-10-19,Same Day,Consumer,West,Office Supplies,13.44,3,6.5856
CA-2014-117345,2014-08-01,Standard Class,Corporate,South,Office Supplies,17.544,3,5.9211
CA-2014-117345,2014-08-01,Standard Class,Corporate,South,Furniture,44.128,4,12.1352
CA-2014-117345,2014-08-01,Standard Class,Corporate,South,Office Supplies,62.92,1,10.2245
CA-2014-117345,2014-08-01,Standard Class,Corporate,South,Office Supplies,78.304,2,29.364
CA-2014-117429,2014-10-07,Standard Class,Home Office,East,Furniture,129.92,5,21.112
CA-2014-117464,2014-07-22,Second Class,Consumer,West,Office Supplies,11.52,4,3.2256
CA-2014-117464,2014-07-22,Second Class,Consumer,West,Furniture,717.72,3,71.772
CA-2014-117464,2014-07-22,Second Class,Consumer,West,Office Supplies,236.5,10,68.585
CA-2014-117464,2014-07-22,Second Class,Consumer,West,Furniture,170.352,3,19.1646
CA-2014-117478,2014-09-21,First Class,Consumer,East,Office Supplies,6.57,3,-5.037
CA-2014-117639,2014-05-21,Standard Class,Corporate,South,Office Supplies,2715.93,7,1276.4871
CA-2014-117639,2014-05-21,Standard Class,Corporate,South,Technology,617.97,3,173.0316
CA-2014-117709,2014-05-04,Standard Class,Consumer,Central,Office Supplies,46.8,4,21.06
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,Furniture,429.9,5,111.774
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,Office Supplies,32.06,2,15.3888
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,Furniture,161.96,2,45.3488
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,Office Supplies,19.86,2,5.7594
CA-2014-118192,2014-01-13,Standard Class,Consumer,East,Office Supplies,37.408,7,13.0928
CA-2014-118192,2014-01-13,Standard Class,Consumer,East,Office Supplies,3.438,2,-2.5212
CA-2014-118276,2014-12-29,Standard Class,Home Office,Central,Furniture,8.736,3,-4.8048
CA-2014-118304,2014-04-29,Standard Class,Consumer,East,Technology,19.98,2,5.1948
CA-2014-118339,2014-03-17,Standard Class,Consumer,Central,Office Supplies,93.78,2,36.5742
CA-2014-118339,2014-03-17,Standard Class,Consumer,Central,Office Supplies,47.18,7,23.59
CA-2014-118339,2014-03-17,Standard Class,Consumer,Central,Office Supplies,19.68,6,5.7072
CA-2014-118339,2014-03-17,Standard Class,Consumer,Central,Office Supplies,53.4,10,25.098
CA-2014-118339,2014-03-17,Standard Class,Consumer,Central,Office Supplies,35.88,6,17.2224
CA-2014-118962,2014-08-05,Standard Class,Consumer,West,Office Supplies,20.94,3,9.8418
CA-2014-118962,2014-08-05,Standard Class,Consumer,West,Office Supplies,110.96,2,53.2608
CA-2014-118962,2014-08-05,Standard Class,Consumer,West,Furniture,340.144,7,21.259
CA-2014-118976,2014-04-28,Standard Class,Corporate,East,Office Supplies,20.86,2,9.387
CA-2014-118976,2014-04-28,Standard Class,Corporate,East,Office Supplies,497.61,9,129.3786
CA-2014-118976,2014-04-28,Standard Class,Corporate,East,Office Supplies,5.34,2,1.4952
CA-2014-118976,2014-04-28,Standard Class,Corporate,East,Office Supplies,3.15,1,1.512
CA-2014-119032,2014-11-27,Standard Class,Consumer,East,Office Supplies,3.76,2,1.316
CA-2014-119144,2014-11-16,First Class,Corporate,West,Technology,79.968,4,-17.9928
CA-2014-119144,2014-11-16,First Class,Corporate,West,Furniture,305.9745,3,25.1979
CA-2014-119144,2014-11-16,First Class,Corporate,West,Office Supplies,344.91,3,10.3473
CA-2014-119151,2014-11-25,Second Class,Home Office,East,Office Supplies,1117.92,4,55.896
CA-2014-119151,2014-11-25,Second Class,Home Office,East,Furniture,275.952,3,-37.9434
CA-2014-119172,2014-05-11,Standard Class,Home Office,Central,Office Supplies,17.472,3,5.6784
CA-2014-119172,2014-05-11,Standard Class,Home Office,Central,Office Supplies,104.58,9,-172.557
CA-2014-119375,2014-11-17,Standard Class,Corporate,East,Office Supplies,2934.33,7,792.2691
CA-2014-119375,2014-11-17,Standard Class,Corporate,East,Furniture,124.41,3,14.9292
CA-2014-119375,2014-11-17,Standard Class,Corporate,East,Office Supplies,57.75,5,26.565
CA-2014-119466,2014-12-15,Standard Class,Corporate,Central,Furniture,8.544,2,-7.476
CA-2014-119529,2014-11-03,Second Class,Corporate,East,Office Supplies,5.76,2,2.8224
CA-2014-119977,2014-10-08,Second Class,Consumer,East,Office Supplies,123.92,4,55.764
CA-2014-120096,2014-07-04,First Class,Corporate,West,Office Supplies,177.536,4,62.1376
CA-2014-120096,2014-07-04,First Class,Corporate,West,Office Supplies,32.432,2,3.2432
CA-2014-120243,2014-12-27,Second Class,Home Office,West,Office Supplies,11.56,4,5.4332
CA-2014-120278,2014-11-07,Standard Class,Consumer,Central,Office Supplies,245.88,6,68.8464
CA-2014-120278,2014-11-07,Standard Class,Consumer,Central,Office Supplies,36.63,3,9.8901
CA-2014-120278,2014-11-07,Standard Class,Consumer,Central,Office Supplies,22.58,2,5.8708
CA-2014-120278,2014-11-07,Standard Class,Consumer,Central,Office Supplies,12.39,3,5.8233
CA-2014-120411,2014-09-20,First Class,Consumer,Central,Furniture,493.43,5,-70.49
CA-2014-120411,2014-09-20,First Class,Consumer,Central,Technology,11.12,2,3.475
CA-2014-120432,2014-08-24,Second Class,Corporate,South,Office Supplies,25.5,3,6.63
CA-2014-120474,2014-12-01,First Class,Consumer,Central,Furniture,2807.84,8,673.8816
CA-2014-120474,2014-12-01,First Class,Consumer,Central,Office Supplies,46.64,4,12.5928
CA-2014-120544,2014-11-23,Standard Class,Corporate,Central,Furniture,6.368,2,-2.5472
CA-2014-120544,2014-11-23,Standard Class,Corporate,Central,Office Supplies,34.176,3,-87.1488
CA-2014-120544,2014-11-23,Standard Class,Corporate,Central,Technology,5.544,7,1.6632
CA-2014-120670,2014-11-02,Standard Class,Home Office,South,Technology,799.92,10,239.976
CA-2014-120768,2014-12-19,Second Class,Consumer,South,Office Supplies,152.76,6,74.8524
CA-2014-120768,2014-12-19,Second Class,Consumer,South,Office Supplies,7.27,1,1.9629
CA-2014-120768,2014-12-19,Second Class,Consumer,South,Furniture,1819.86,14,163.7874
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,Office Supplies,4.344,3,0.8688
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,Furniture,31.776,3,-19.0656
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,Office Supplies,4.928,2,1.7248
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,Office Supplies,1.788,3,-3.0396
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,Office Supplies,15.072,4,-3.768
CA-2014-120838,2014-03-23,Second Class,Consumer,West,Office Supplies,330.4,2,85.904
CA-2014-120838,2014-03-23,Second Class,Consumer,West,Technology,604.752,6,37.797
CA-2014-120852,2014-12-20,Standard Class,Consumer,Central,Office Supplies,19.432,2,-49.5516
CA-2014-120852,2014-12-20,Standard Class,Consumer,Central,Technology,65.44,5,-8.18
CA-2014-120887,2014-09-27,Standard Class,Corporate,East,Furniture,87.54,3,37.6422
CA-2014-120950,2014-11-06,Standard Class,Consumer,South,Office Supplies,43.68,6,20.9664
